Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
0aa486df-97b6-4764-89a9-d193e16aabbb___Keller.St_CG 1931.JPG,diseased,3624.0557332677163,4329.89335978672,3560.054749015748,3958.990017980036,0.9442675893755157,0.9334128908469425,0.9452518262077363,0.9391168145360312,14.211983267716535,16.97997395994792,13.960999015748031,15.525451050902102,0.5313947835259704,0.5567391670943852,0.5291665729002651,0.5447777915351149,0.752452599875903,0.7415808000442338,0.7533281094394221,0.7465577082558468,0.8674402572372941,0.8611508578897392,0.8679447617443302,0.8640357100582399,0.7140715499062827,0.6607234225076529,0.7191210589587104,0.6897862205796234
0ab271a7-765e-4675-8bfc-e249c0c86fdd___Keller.St_CG 1778.JPG,diseased,2056.031619094488,2701.1439022878044,2168.0333415354335,2435.0610701221403,0.9683813917649173,0.958460555742506,0.9666589773085315,0.9625525009977218,8.062869094488189,10.59272118544237,8.502091535433072,9.549259098518197,0.3646570991395667,0.3905995926246433,0.3691239576498243,0.38091724901742724,0.8430973866342264,0.8329806609393117,0.8414868365381262,0.8367494489344487,0.918203347104674,0.9126777421079751,0.9173259162032468,0.914740099118022,0.7496177405082388,0.6734394313781091,0.735978239991178,0.7056080844065342
0af9f990-ad92-4411-8623-4498ca4805ce___Keller.St_CG 1942.JPG,diseased,3720.0572096456694,4184.757269514539,3880.0596702755906,4354.082708165416,0.942791234127185,0.9356448609861512,0.9403306420466337,0.9330408958237411,14.588459645669293,16.41081282162564,15.21592027559055,17.0748341496683,0.5342614781618651,0.5516868825054455,0.5396644879842382,0.5570491451591486,0.751431346124411,0.7438105442272017,0.7492583144345977,0.7415484872509828,0.8668513979480053,0.862444516607997,0.8655970855049119,0.8611320962842941,0.7060624160071675,0.6716105824001388,0.693419939276293,0.6583231493180631
0b23b869-cfa6-40d7-a683-f4637d91ebff___Matt.S_CG 1286.JPG,diseased,1864.028666338583,2031.905263810528,2008.0308809055118,2394.745489490979,0.9713341022615788,0.9687524180510791,0.9691195693890827,0.9631724927030576,7.309916338582679,7.9682559365118735,7.874630905511811,9.391158782317564,0.2897535618381071,0.2972804044086894,0.2951619352262644,0.30999457698435834,0.8842506955033443,0.88116518610122,0.8821679999317029,0.8759650405406584,0.9403460509319664,0.9387039928013623,0.9392379889738824,0.9359300404093558,0.6738930857101185,0.6471664863945166,0.6487002768808573,0.5841605018221087
0b36c5a2-6c9f-40d9-af4b-d4b0e66997da___Matt.S_CG 6653.JPG,diseased,2816.0433070866147,3507.45551491103,3136.048228346457,3636.465372930746,0.9566935793822993,0.9460607216357915,0.9517723952211969,0.9440767481787171,11.043307086614174,13.75472750945502,12.298228346456694,14.260648521297043,0.45939375271303906,0.48583638433711906,0.4711070406870594,0.4901326363469935,0.7916522463904304,0.7808730182529494,0.78718145619885,0.779106985332825,0.8897484174700343,0.8836701976715914,0.8872324702122043,0.8826703718449062,0.7405458894694525,0.6791120752226536,0.7110624678182541,0.6673093009779695
0b4886e5-a065-44c1-aa19-bd166922d3de___JR_Sept.L.S 8498.JPG,diseased,6576.101131889764,7151.984003968008,5992.092150590553,7014.91102982206,0.8988696654893463,0.8900134714734413,0.9078508265833583,0.8921214432715827,25.78863188976378,28.04699609399219,23.498400590551185,27.50945501891004,0.693742331159255,0.7106233603651494,0.6780989793467813,0.7072722340356488,0.6651025157519065,0.656515784232511,0.6723478871762433,0.6581645208674508,0.8155381755331301,0.810256616284317,0.8199682232722456,0.8112733946503181,0.5855135817615494,0.5521532010238628,0.6223232028459862,0.5607365105871034
0b6a9374-858d-49ce-8a94-ab57c957718c___Matt.S_CG 2488.JPG,diseased,5576.085752952756,6176.346952693906,5360.0824311023625,6394.051088102176,0.9142483659927912,0.905017270742566,0.9175701653015353,0.901669315533753,21.867002952755907,24.220968441936886,21.019931102362207,25.074710149420298,0.7156636836481322,0.735915420713146,0.7089775671161089,0.7421039459897336,0.64303067595393,0.6337184435792395,0.6457938440779225,0.6310176614401216,0.8018919353341384,0.7960643463811449,0.8036129939703082,0.7943662010937534,0.692167242828103,0.6611572278815715,0.7040918976970287,0.6492136836946294
0bbf4db7-38a1-4d5c-8fd7-503e9f37ef8f___Matt.S_CG 7848.JPG,diseased,2792.042937992126,3370.3825407650816,2744.0421998031497,3265.5620311240623,0.9570626681943818,0.9481686934339328,0.9578008458185472,0.9497806718678058,10.949187992125985,13.217186434372868,10.760949803149607,12.806125612251224,0.43608623874603736,0.45813567510541336,0.43431140064302864,0.4546042284992309,0.806196255458917,0.7970527172996811,0.8068715966533495,0.7985002120416541,0.8978843218694249,0.8927780896167206,0.8982603167530833,0.8935883907267675,0.718825524197777,0.662994049091868,0.7236594693405086,0.6734750954119773
0bcb24a9-bf45-4008-b9df-1c729f977b17___Matt.S_CG 7835.JPG,diseased,2976.0457677165355,3749.348998697997,2848.0437992125985,3007.54231508463,0.954232987301748,0.942340771403777,0.956201460966189,0.9537486187819545,11.670767716535433,14.703329406658813,11.168799212598424,11.794283588567177,0.42479391116737364,0.45170119246907503,0.4202839873127655,0.427588767655795,0.8145714338303677,0.8028864027223993,0.8163636249147498,0.8131089927007183,0.9025361122029233,0.8960392863721988,0.9035284306067795,0.9017255639609639,0.6771362965392815,0.5961559461471261,0.6910229074408178,0.676056275081458
0c1aa7e5-a820-4fb8-8bc2-623a6056e749___JR_Sept.L.S 2659.JPG,diseased,3808.058562992126,4539.534379068758,3760.0578248031497,4402.46140492281,0.9414379084828819,0.9301889339791967,0.9421760861070472,0.9322969057773381,14.933562992125985,17.80209560419121,14.745324803149607,17.26455452910906,0.5077037939939556,0.5322757699310057,0.5061339349822547,0.5282239837955096,0.7692714504081353,0.7582339049605868,0.7699237231970558,0.7600520242890569,0.8770812108397575,0.8707662745884149,0.8774529749206255,0.8718096261736601,0.6664886153395249,0.6051967905932717,0.6706925403562535,0.6171180242698514
0c48052c-232b-4ea7-b77d-322f5f642612___Matt.S_CG 7724.JPG,diseased,5744.088336614173,6506.934713869428,5656.086983267716,6893.964287928576,0.9116647443082125,0.899933338758813,0.9130180699525157,0.8939814183875899,22.525836614173226,25.51739103478207,22.180733267716533,27.035154070308142,0.745271042502555,0.7703212914894968,0.7425554219212347,0.7811284116786155,0.623093624849359,0.6117581910903174,0.6242097027651086,0.6070328198688515,0.7893627967223683,0.7821497242154583,0.7900694290789314,0.7791231095718131,0.7019412062207773,0.6644115434915175,0.7065075665711551,0.6444508918032805
0c4935b6-8f13-4148-b5e6-19404d49fc78___Matt.S_CG 2733.JPG,diseased,5032.077386811024,6458.556017112034,4992.076771653544,5095.889391778784,0.9226143790666653,0.9006773288052159,0.923229527086803,0.9216330484455636,19.733636811023622,25.32767065534131,19.576771653543307,19.983879967759936,0.6871448584317247,0.7320458849622948,0.6858559912737365,0.6915674091971882,0.6582951185921904,0.6385178889770019,0.6588154443398729,0.6557502024421867,0.8113538800007001,0.7990731436964966,0.8116744694394872,0.8097840467940738,0.7137074827560611,0.6348686603534102,0.715983257932881,0.7119063587307805
0c8fd2f4-9c26-4e6d-90b5-fae10602579c___Matt.S_CG 1072.JPG,diseased,4168.064099409448,5539.360778721558,4488.069020669292,4652.41800483601,0.9359015763016416,0.9148131396868705,0.9309803921405393,0.9284529572042567,16.34534940944882,21.722983445966893,17.60027066929134,18.244776489552983,0.6473163987706873,0.6943340285251406,0.658374746471069,0.6662251683360023,0.6775231113938791,0.6578990608536117,0.6732569700490963,0.6694012005421246,0.8231179207099546,0.8111097711491408,0.8205223763244341,0.8181694204393883,0.7557989480416055,0.6775249381729578,0.7370503068163929,0.7291584997464291
0ca7ed02-4540-47df-b01d-194b23226a2d___Matt.S_CG 1733.JPG,diseased,3776.058070866142,3829.9801599603206,3848.0591781496064,4886.248372496744,0.9419300268989921,0.9411007879931057,0.940822760462744,0.9248570053133094,14.808070866141733,15.019530039060081,15.090428149606298,19.161758323516647,0.4840870805451736,0.4876744953360072,0.48636221808193364,0.5183699034020199,0.7837285594004781,0.7818487984920667,0.7827511038322859,0.7677821854496707,0.8852844511231845,0.8842221431812634,0.8847322215406681,0.8762318103388342,0.6405900859618854,0.638028475520056,0.633736930821328,0.538200539295061
0cba2d69-c73b-472b-9fc1-beca9b3f02a0___JR_Sept.L.S 8369.JPG,diseased,2264.0348179133857,2830.1537603075208,2352.0361712598424,3047.857895715791,0.9651826220602008,0.9564765822854315,0.9638292964158975,0.9531286270766186,8.878567913385828,11.098642197284395,9.223671259842519,11.952383904767808,0.3865516958477978,0.4092392314755842,0.3899784454324669,0.4167617270905348,0.8318605907231346,0.8228606446672873,0.8306033172124938,0.8198152849898607,0.9120639181127245,0.9071166654115044,0.9113744111025357,0.9054365162670769,0.7411957605468067,0.6788118154663124,0.7311362318048098,0.6541050320406444
0cff7307-2103-4aaf-b2af-899221b15e34___Matt.S_CG 7756.JPG,diseased,2568.039493110236,3612.276024552049,2608.0401082677163,2362.49302498605,0.9605074971071536,0.9444487432019185,0.9598923490870157,0.9636684860673261,10.07074311023622,14.165788331576664,10.227608267716535,9.26467852935706,0.389830265690555,0.4260999521772209,0.39128794808577433,0.38372728553781915,0.8324932387169462,0.8170172723258212,0.8319270486197222,0.834471293221835,0.9124106743769201,0.9038900775679647,0.9121003500820084,0.9134940028384615,0.6952065516348713,0.5743676414906068,0.6904589901338567,0.7216288369570263
0d12d6ee-bc90-413e-8638-e476cd8ba8ee___Keller.St_CG 1840.JPG,diseased,2496.038385826772,2838.216876433753,2784.04281496063,3322.0038440076883,0.9616147635434016,0.9563525839443645,0.9571856977984095,0.9489126834803358,9.788385826771654,11.130262260524521,10.917814960629922,13.02746605493211,0.40527913053811904,0.4195429171081843,0.4159238956938455,0.43607316246942335,0.8225828912595325,0.8167377355276751,0.818513406558063,0.8100025593069972,0.9069635556402101,0.9037354344760834,0.9047173075375883,0.9000014218360975,0.7268005119387743,0.6915750910975096,0.695277494085556,0.639002663443676
0d1ab917-ea01-43d7-8a63-232bffcfbb08___Keller.St_CG 1769.JPG,diseased,2072.0318651574803,2306.051212102424,1800.027682086614,2330.240560481121,0.9681353325568621,0.9645364744547962,0.9723183390937992,0.9641644794315947,8.125615157480315,9.043338086676172,7.058932086614173,9.138198276396553,0.33137400788764615,0.3415347690463106,0.32058036741895707,0.3424151548784752,0.8626945117659767,0.8585501824732958,0.8666284922901877,0.858204705435389,0.9288134967613125,0.926579830599229,0.93092883309638,0.9263933858979073,0.7006721876929983,0.6693124666831645,0.7399661862197862,0.6658437163336871
0d1d305a-e4d1-4037-b0bd-1276c5200488___Matt.S_CG 1542.JPG,diseased,1960.0301427165352,2507.6291152582303,1752.026943897638,2072.2208444416888,0.969857747013248,0.9614365159281175,0.9730565167179646,0.9681324263457435,7.686392716535432,9.833839667679335,6.870693897637795,8.126356252712506,0.3221980086520974,0.34372994134130824,0.31384219004771585,0.3279019543754419,0.8670436554740298,0.8584319790004823,0.8700598646314479,0.8646563778340527,0.9311517897067212,0.9265160435742504,0.9327699955677433,0.9298690111161102,0.7093899547366566,0.6309344494505499,0.7402302044380724,0.6950165707678176
0d60ecc0-bb8e-4c07-9ad7-5e78aed53b1c___Matt.S_CG 6645.JPG,diseased,1264.019438976378,2080.283960567921,1448.0222687007872,1169.1518383036766,0.9805613225636456,0.9680084280046762,0.9777316416710118,0.9820202405452638,4.956938976377953,8.157976315952633,5.678518700787401,4.5849091698183395,0.2292091914802474,0.26101854262277513,0.23685240477382677,0.2260833761659149,0.9121266308938868,0.8996975378785528,0.9094149277165741,0.9130093554377697,0.9550532084098178,0.9485238731199931,0.9536324909086173,0.95551523035364,0.7175071050848653,0.538579706866613,0.6763847216478519,0.7406746414560422
0d8187e2-00e2-40e7-b1a5-c94db561057c___JR_Sept.L.S 8439.JPG,diseased,3712.0570866141734,4499.218798437597,3640.0559793307084,3958.9900179800366,0.9429142637312126,0.9308089256845323,0.9440215301674606,0.9391168145360314,14.55708661417323,17.643995287990574,14.274729330708661,15.525451050902104,0.49872250217698477,0.525047478922231,0.4963455448531482,0.508620527938931,0.7742541578833158,0.7624668039961662,0.7752362452967093,0.7696941448815009,0.8799171312591406,0.8731934516452619,0.8804750111710776,0.8773221443013398,0.6679429854589818,0.6003425515248294,0.6743837465168895,0.6483300946213105
0df95a30-e5bd-4fec-8271-c2de4e79a7e7___Keller.St_CG 1978.JPG,diseased,2072.0318651574803,2531.8184636369274,2520.03875492126,2943.0373860747723,0.9681353325568621,0.9610645209049162,0.9612456747313188,0.9547406055104917,8.125615157480315,9.928699857399714,9.882504921259843,11.541323082646166,0.38564173283876,0.4053692282627631,0.40328089741890355,0.420271457201555,0.830421146437996,0.822847751839716,0.8240179383190798,0.8170561968255191,0.9112744627377616,0.9071095588955702,0.9077543380888244,0.9039116089671153,0.7703065825653026,0.7213521214792171,0.7206431409578004,0.6760940265602364
0ea612c0-8416-4771-a8bb-d5d255800f94___JR_Sept.L.S 8533.JPG,diseased,2896.0445374015744,4491.155682311364,3336.051304133858,3184.9308698617397,0.9554632833420236,0.9309329240255996,0.9486966551205078,0.9510206552784772,11.357037401574802,17.612375224750448,13.082554133858267,12.48992497984996,0.4712048360070165,0.5259623812394211,0.48710127058687835,0.4836560023466655,0.7848308174643693,0.76187221938583,0.7787126191928165,0.7795889018524891,0.8859067769604031,0.8728529196753769,0.8824469497895137,0.8829433174629553,0.7419847150854841,0.6026685946223692,0.702783497764218,0.718229972847102
0ea8a7c0-74f4-404b-81f4-233e501dab60___Matt.S_CG 6731.JPG,diseased,3312.05093503937,4418.587637175274,3208.0493356299216,3128.489056978114,0.9490657439325905,0.9320489090952038,0.9506651287849487,0.9518886436659472,12.988435039370078,17.32779465558931,12.580585629921261,12.268584537169074,0.48140750352662803,0.518724700154827,0.4777573568077207,0.4767907784059522,0.7821374373217496,0.7659474061585609,0.7835764729146645,0.7834847268677734,0.8843853443616926,0.875184212699567,0.8851985499957987,0.8851467261803397,0.699537116406652,0.6019625609303566,0.708971941253786,0.7181778716076247
0ebf0c98-aeb9-4630-afa0-0c9a2dc32995___Matt.S_CG 6233.JPG,diseased,2000.030757874016,2241.5462830925662,1976.0303887795278,2120.599541199082,0.9692425989931104,0.9655284611833334,0.9696116878051929,0.9673884362993405,7.843257874015749,8.79037758075516,7.74913877952756,8.316076632153264,0.2795919897809612,0.28914585576623264,0.2787302869296657,0.28501900642758266,0.8902518791365709,0.88617815117706,0.8905984047319657,0.8879133781579609,0.9435315994372265,0.9413703581359782,0.9437152137864292,0.9422915568750263,0.6152201633723681,0.5719781385210723,0.6198375214118995,0.5950728432771295
0edb366d-1253-4498-a05a-8f666405edc6___Matt.S_CG 7862.JPG,diseased,2816.0433070866143,3628.4022568045134,2840.0436761811025,3289.751379502759,0.9566935793822992,0.9442007465197841,0.9563244905702164,0.9494086768446044,11.043307086614172,14.229028458056915,11.137426181102361,12.900985801971604,0.4488121211502898,0.47888232007889225,0.4497022167147804,0.4675557059611414,0.79841417275608,0.7860205469310437,0.7980771833125696,0.7906744655946997,0.8935402468585733,0.8865779982218394,0.8933516571387605,0.8891987773241142,0.7295913899652016,0.6540450378970126,0.7272867711296777,0.6863341676932914
0ef9804e-d695-40e4-8950-08551255fa05___JR_Sept.L.S 8540.JPG,diseased,4008.0616387795276,4894.311488622978,3856.0593011811025,4370.2089404178805,0.9383621683821928,0.9247330069722421,0.9406997308587164,0.9327928991416068,15.71788877952756,19.193378386756777,15.121801181102361,17.13807427614855,0.576864417581578,0.6074633031384966,0.5716524992489632,0.5910355299333006,0.7255368565912914,0.712310160561793,0.7275917459549762,0.7192218155283853,0.8517845130027262,0.8439846921371222,0.8529898861973547,0.848069463857994,0.7154569021420873,0.6548709631023003,0.726247957749473,0.6918287677124328
1a02cfc4-375a-4be1-82a6-fa7ec5117ced___Matt.S_CG 6049.JPG,diseased,2008.0308809055118,2668.8914377828755,2184.0335875984256,2015.779031558063,0.9691195693890827,0.9589565491067746,0.9664129181004762,0.9690004147332134,7.874630905511811,10.466240932481863,8.564837598425198,7.90501581003162,0.319569117901365,0.3444967731324653,0.32619574786540634,0.3212112234856135,0.8688736959993452,0.8586900200646456,0.8663414995287021,0.8680104273222372,0.9321339474556998,0.926655286535746,0.9307746770989755,0.9316707719587629,0.6948497838991459,0.5974117219442965,0.6681035498185929,0.6959303035833055
1a10c809-8303-4457-9875-bedd4eb9625b___Matt.S_CG 7777.JPG,diseased,3600.055364173228,4700.796701593404,3856.0593011811025,4120.25234050468,0.9446366781875983,0.9277089671578538,0.9406997308587165,0.9366368477146882,14.117864173228346,18.43449686899374,15.121801181102361,16.15785231570463,0.5033014006054028,0.5395459913063879,0.5117725618276121,0.5221602967934597,0.7705221697064487,0.7545132363499273,0.7670366002353097,0.7622301125934016,0.8777939221175143,0.8686272136825597,0.8758062572483196,0.8730579090721311,0.6875238008300832,0.5948221539802212,0.6653032711113337,0.6448612704697995
1a2ce36b-89e9-43ea-9e54-b2da024c08fc___JR_Sept.L.S 8532.JPG,diseased,3032.046628937008,2959.1636183272367,3144.048351377953,4217.009734019468,0.953371780073555,0.9544926088283574,0.9516493656171693,0.9351488676218825,11.890378937007874,11.604563209126418,12.329601377952757,16.53729307458615,0.45051335240463,0.4496882839879024,0.4544575443028836,0.49060899675407904,0.7992563966084963,0.7991592300377235,0.7976975536470605,0.7819500037288871,0.8940114074263797,0.8939570627483869,0.8931391569330395,0.8842793697293221,0.7016491266963525,0.7108829014167334,0.6906282501099381,0.587988439893601
1a3965e0-423a-4003-ae8d-2fb639d02008___JR_Sept.L.S 8449.JPG,diseased,2904.0446604330705,3918.674437348875,2888.0444143700784,3007.54231508463,0.955340253737996,0.9397368062413669,0.9555863129460512,0.9537486187819545,11.388410433070865,15.36735073470147,11.325664370078739,11.794283588567177,0.42724563622966005,0.46202248347169506,0.426676544386729,0.43260670831795023,0.8125648685379401,0.7975564216984965,0.8127890135174802,0.8100759415605259,0.9014238007385539,0.8930601445023154,0.9015481204669444,0.9000421887670188,0.6915060881632091,0.5866976512290096,0.6932057791375166,0.6827946994000424
1a555e99-78f6-459f-8572-b877b2e7b73c___Matt.S_CG 7415.JPG,diseased,4344.066806102363,5063.636927273855,4136.063607283464,4507.281914563829,0.9331949250130354,0.9221290418098322,0.936393694717752,0.9306849273434652,17.03555610236221,19.857399714799428,16.219857283464567,17.6756153512307,0.5310105545495604,0.5537784860764364,0.5246058750563728,0.5379270268388696,0.7580113817454198,0.7472898317363379,0.76079303183997,0.7545865032829948,0.8706384908476191,0.8644592712998906,0.8722345050730165,0.8686693866385501,0.6281227423864867,0.5695342280018397,0.6459290199149423,0.6168306265175612
1a88e419-7d5c-45c7-a10f-4e1f80280cd2___Matt.S_CG 1584.JPG,diseased,2216.0340797244094,2402.808605617211,1976.0303887795276,2765.648831297663,0.9659207996843662,0.9630484943619904,0.9696116878051929,0.9574685690139689,8.69032972440945,9.42277884555769,7.749138779527559,10.845681691363383,0.3561369985251162,0.3646341770501158,0.34671062108120837,0.37750256232526125,0.8495713136445804,0.8460400804489376,0.8530243088318209,0.8409035917830037,0.9217219285904944,0.9198043707489858,0.923593151139516,0.9170079562266642,0.7099854358705242,0.687834389485286,0.7413949554513338,0.6406952872263525
1ab6abd3-f48e-4176-9871-84e611f5b53f___Matt.S_CG 1363.JPG,diseased,1944.0298966535433,1959.3372186744375,1624.0249753937007,2322.177444354889,0.9701038062213031,0.9698684031206836,0.9750249903824055,0.9642884777726619,7.6236466535433065,7.683675367350735,6.368725393700788,9.106578213156427,0.28835457046772517,0.29013815285403083,0.275931894258672,0.30297278997695354,0.885441344613158,0.884578233537396,0.8900925648530985,0.8793656333670161,0.9409789288890363,0.9405201930513751,0.9434471712041425,0.937744972456273,0.6505596412860708,0.6504305949877666,0.7080806879879521,0.5856955199855011
1ad425d4-caa9-44da-b99f-a951fda7ec94___Keller.St_CG 1835.JPG,diseased,2072.0318651574803,2088.347076694153,2040.031373031496,2628.575857151714,0.9681353325568621,0.9678844296636091,0.9686274509729724,0.9595765408121103,8.125615157480315,8.189596379192757,8.000123031496063,10.308140616281232,0.3436971372538931,0.34577556364194084,0.3424409914436438,0.36566948584465153,0.8556316668297399,0.8545608863801272,0.8560926716579995,0.8468555344947505,0.9250036036847316,0.9244246244990054,0.9252527609567017,0.9202475397928269,0.719295625568202,0.7191534502943792,0.7236308282621293,0.646502026239257
1b3e0904-291b-45b4-8823-44084b96808c___Matt.S_CG 6582.JPG,diseased,2088.0321112204724,2588.2602765205534,2104.0323572834645,2531.8184636369274,0.967889273348807,0.9601965325174462,0.967643214140752,0.9610645209049162,8.18836122047244,10.150040300080603,8.251107283464567,9.928699857399714,0.34075702877614955,0.3605815726338011,0.34137633160707154,0.3586048031433623,0.8574592552017135,0.8494976877113529,0.8572290555225643,0.8502973428539703,0.9259909584881019,0.9216819883839289,0.9258666510478517,0.9221156884328399,0.711905330824499,0.6455009011385114,0.7096977088384799,0.6532314110825315
