Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
0aa486df-97b6-4764-89a9-d193e16aabbb___Keller.St_CG 1931.JPG,diseased,206.76562499999997,337.2605865211731,240.92162893700788,327.99795399590806,0.15978520952389677,0.1400513359542233,0.15638121635717717,0.140382083652573,8.74913877952756,10.728253456506913,9.223056102362204,10.647467294934591,8.156704152641435,8.274502555540288,8.168327421075817,8.250979607744,0.0004788983576990592,0.0004245061500229021,0.0004748398168671337,0.00043427763710881135,0.02188374642740724,0.02060354702527946,0.021790819554737578,0.020839329094498493,0.9041754573666394,0.8444732489521105,0.8883976748442108,0.8487362976359393
0ab271a7-765e-4675-8bfc-e249c0c86fdd___Keller.St_CG 1778.JPG,diseased,107.6499753937008,151.0302560605121,125.80474901574806,155.7179614359229,0.19219019308595053,0.17337504728531056,0.18623075438889086,0.17248783099418644,6.43996062992126,7.361832723665446,6.75319881889764,7.414284828569657,7.77662468650893,7.855793464394726,7.797703075607662,7.85641056027041,0.0006921127123504248,0.0006511319985253893,0.0006853938878776199,0.0006447663090626572,0.026308035129032816,0.025517288228285334,0.02618002841628748,0.025392248995759654,0.9021628001082591,0.8634551995936371,0.8859353131834532,0.8592162328615053
0af9f990-ad92-4411-8623-4498ca4805ce___Keller.St_CG 1942.JPG,diseased,152.24151082677167,190.82274164548332,178.0852608267717,223.97693595387193,0.13740950812503325,0.12550583476676366,0.125832800907526,0.12286198573137733,8.48929625984252,9.457870915741832,9.147760826771655,9.889143778287558,7.871700774873952,7.94550036822829,7.9161145305631075,7.957349215930559,0.0006132521420316278,0.0005705729682895909,0.0005860059937893315,0.0005633500633980003,0.024763928243144863,0.02388666925901539,0.024207560674081384,0.02373499659570231,0.8112098346543642,0.7631196083006282,0.7778870082423045,0.7219733253200975
0b23b869-cfa6-40d7-a683-f4637d91ebff___Matt.S_CG 1286.JPG,diseased,67.81305364173228,112.25866451732904,98.62247785433073,115.0432760865522,0.17225852253145582,0.150975891826079,0.15699729337371957,0.14988773318935927,5.942605807086614,7.38260276520553,6.932271161417324,7.448632897265796,7.931974098440239,8.094164509438652,8.039584836920177,8.091173549817716,0.0004991948460459421,0.00042899019395905994,0.00045639379608837364,0.00043018183872563427,0.022342668731508822,0.020712078455796267,0.021363375109948655,0.0207408254109048,0.9483645832691876,0.9138576297358071,0.924642158937312,0.9117137525595564
0b36c5a2-6c9f-40d9-af4b-d4b0e66997da___Matt.S_CG 6653.JPG,diseased,292.61232775590554,525.0889701779404,477.2309301181103,510.8538657077314,0.09503033023293564,0.08760062105207854,0.08640728373595408,0.08637426207913006,12.004798228346457,14.90730981461963,14.369340551181104,14.8248496496993,8.560938753702471,8.656103407337291,8.631459165101239,8.65294555693207,0.0002872765755297135,0.00026812199448690544,0.00027520312608984604,0.0002687754771008333,0.016949235249111197,0.01637443111948948,0.016589247303293964,0.016394373336630873,0.8835642007831472,0.7911933824436448,0.8096472716292066,0.7968473979988294
0b4886e5-a065-44c1-aa19-bd166922d3de___JR_Sept.L.S 8498.JPG,diseased,235.94020669291342,278.6144212288424,216.94402066929132,269.15332630665256,0.09815047259497314,0.09207338406899937,0.09707194115253803,0.09627982161474498,10.936884842519687,11.46828693657387,10.588090551181102,11.379006758013517,7.918036329185636,7.919569012060212,7.888748537640873,7.932062023431743,0.0006065219649970552,0.0006048692734746742,0.0006192689997684683,0.0006036122804467071,0.024627666657583605,0.024594090214412775,0.024885116028832744,0.024568522146167178,0.7894511268061642,0.7511326223255962,0.8051381582767735,0.7595814071166176
0b6a9374-858d-49ce-8a94-ab57c957718c___Matt.S_CG 2488.JPG,diseased,252.89277805118115,305.78051956103917,268.37450787401576,387.4140368280737,0.12062353925142096,0.10893474509965503,0.12014922723294481,0.11024316365174307,10.941990649606302,12.080600161200323,11.244832677165356,12.806311612623226,8.262355003796822,8.33240580432927,8.274192160978478,8.342059350785178,0.0003752778501650754,0.00034833121932348397,0.00038182070993048235,0.0003479833359319518,0.0193720894630671,0.018663633604512387,0.019540233108396695,0.018654311456924692,0.9054571214073225,0.8864998151419783,0.9006466140526442,0.8561987477700722
0bbf4db7-38a1-4d5c-8fd7-503e9f37ef8f___Matt.S_CG 7848.JPG,diseased,367.2183193897638,514.5973091946184,396.69525098425197,485.15252030504064,0.08831848614479132,0.08153753132812418,0.08807590339093697,0.07920735083532603,13.3705093503937,15.221526443052888,13.832062007874015,14.99231198462397,8.659956191351467,8.720175796725337,8.68256647358564,8.7104567112424,0.0002592527768063349,0.00024482918331575397,0.00025324916372488997,0.00024422759490940274,0.016101328417442298,0.015647018352253378,0.01591380418771357,0.015627782789295566,0.8912808459535875,0.8477476913781665,0.882310012157195,0.8564610472707637
0bcb24a9-bf45-4008-b9df-1c729f977b17___Matt.S_CG 7835.JPG,diseased,446.6534202755906,629.2003844007688,359.025221456693,484.8521917043834,0.1199897706632539,0.10822676059193778,0.1201512549294714,0.11286752856848498,13.33895177165354,15.477648955297912,12.28235728346457,14.089838179676361,8.8417978223268,8.916877326655564,8.803362117399349,8.888385091185935,0.0002262054695007827,0.00020868775075016827,0.00022970205852521089,0.00021176104104331714,0.015040128639768434,0.014446028892057785,0.015155924865385513,0.014552011580648125,0.894801542536747,0.8515739019884317,0.9150665524111625,0.8856295365671283
0c1aa7e5-a820-4fb8-8bc2-623a6056e749___JR_Sept.L.S 2659.JPG,diseased,363.5828617125984,632.9365738731478,422.71671998031496,508.7991195982392,0.1484357431515857,0.12712503504276773,0.13655388272604896,0.12783479445302623,11.667138287401574,14.971293942587886,12.681040846456693,13.828817657635316,8.634382932570865,8.769017004949651,8.688180938643228,8.735128158329204,0.00030660998821997645,0.0002655599582387708,0.0002957550470765004,0.00027329411717537557,0.017510282356946058,0.01629601050069528,0.01719753026095609,0.016531609636553108,0.923232165553358,0.8670033659143228,0.9111988477686057,0.8930863238847748
0c48052c-232b-4ea7-b77d-322f5f642612___Matt.S_CG 7724.JPG,diseased,510.5851993110236,804.1583483166967,654.114788385827,922.2653605307212,0.10061144033448222,0.08867210236957981,0.09545465114532944,0.08875952547504011,14.691375492125982,18.006324012648026,16.384104330708666,19.30708661417323,8.926885257083663,9.032205571031401,8.980265394720726,9.069402064661496,0.0002046242495805304,0.00018545259980965744,0.0001952186521560544,0.00017813551654135364,0.014304693271109675,0.01361809824497009,0.013972066853406278,0.013346741794960808,0.8968026042756753,0.83827974699916,0.8687921815379402,0.8145299751179469
0c4935b6-8f13-4148-b5e6-19404d49fc78___Matt.S_CG 2733.JPG,diseased,275.42138287401576,399.737553475107,287.7826033464567,369.27695455390915,0.11486253749259899,0.10439209671178742,0.11258210977045842,0.10355770072246484,11.075787401574804,12.7245954491909,11.17273622047244,12.421600843201688,8.19266280555753,8.271336911756798,8.196507766082785,8.258131119072523,0.00041354544379010636,0.00038523761094890293,0.0004105956698241521,0.0003859814279241678,0.02033581677214137,0.01962747082404921,0.02026316041056163,0.019646410051817807,0.8491191911548983,0.7821788326875995,0.842394918054008,0.7987869918027574
0c8fd2f4-9c26-4e6d-90b5-fae10602579c___Matt.S_CG 1072.JPG,diseased,91.81889763779527,151.95672391344783,100.6037155511811,122.4808729617459,0.20510771535240335,0.1683773779580752,0.20562985285343582,0.1882380476744761,6.169414370078741,7.870791741583484,6.380167322834646,6.988281976563953,7.770904346350729,7.960937439770181,7.793126104077653,7.86345089237583,0.0007328797616579609,0.0006028530874099383,0.0007299602611900535,0.0006617972191862294,0.027071752098044206,0.0245530667618108,0.027017776762532728,0.025725419708650613,0.9308288160338284,0.8863231999421686,0.9241826735944154,0.908373808201685
0ca7ed02-4540-47df-b01d-194b23226a2d___Matt.S_CG 1733.JPG,diseased,355.9685039370079,382.8318556637113,360.3351993110236,433.54225308450617,0.07040208988250603,0.06919967804175621,0.06946066419151395,0.06627328481918224,14.410679133858268,14.76241552483105,14.497846948818896,15.428792857585716,8.623818337780106,8.626481118491823,8.622650582269301,8.649358171539866,0.00025572023800297597,0.00025368387273447626,0.0002558602529314433,0.0002508027832101296,0.01599125504777458,0.01592745656828096,0.015995632307959674,0.01583675418796824,0.8653816873731793,0.8557395386113084,0.8636227545743694,0.8365844033559791
0cba2d69-c73b-472b-9fc1-beca9b3f02a0___JR_Sept.L.S 8369.JPG,diseased,285.06637549212604,469.1245582491165,358.81754429133866,404.6351292702585,0.09767000079248314,0.0878365502933583,0.09316903475168176,0.0873313439065237,11.644254429133861,14.031372062744127,12.756028543307089,13.378014756029513,8.470571658999088,8.544400926323817,8.507055527124999,8.533295393443083,0.00034623232088261066,0.00033445047980058145,0.00034593147799576857,0.00033435245740849227,0.0186073190138346,0.018287987308629166,0.018599233263652794,0.018285307145588018,0.9170266904441873,0.8640266726350196,0.8956984065143784,0.8827159115188059
0cff7307-2103-4aaf-b2af-899221b15e34___Matt.S_CG 7756.JPG,diseased,348.6771038385827,568.3989707979417,374.53998523622056,410.68212536425074,0.1050991597642961,0.0879312811082618,0.09787594911647571,0.10037424337993411,12.521592027559056,15.286564573129148,13.167445866141735,13.545415090830183,8.759739543653616,8.858664866002847,8.796649019317613,8.791038697757841,0.0002211592557950741,0.00020113810455161366,0.00021395605535351703,0.0002139252217000311,0.014871424134731486,0.014182316614418593,0.014627236764116352,0.014626182745338275,0.9114683738124727,0.8555156477641238,0.9043848311669745,0.8956083261507957
0d12d6ee-bc90-413e-8638-e476cd8ba8ee___Keller.St_CG 1840.JPG,diseased,144.50129183070865,214.0231880463761,194.86577263779532,256.01035402070806,0.14626231009847857,0.12838298157588146,0.12927505718332324,0.12193772142672893,7.769623523622046,9.171306342612684,8.926058070866144,9.908921817843636,8.122396925654131,8.23496610154578,8.219024258821687,8.28211550831869,0.00044054751195439886,0.00040188219752718265,0.0004022099108651344,0.0003850223460878443,0.02098922371014228,0.02004699971385201,0.020055171673788643,0.019621986293131596,0.9082737479454144,0.864248216472643,0.8758023026176215,0.8376188594862545
0d1ab917-ea01-43d7-8a63-232bffcfbb08___Keller.St_CG 1769.JPG,diseased,86.29896653543308,116.99770599541199,78.47551673228345,124.54169508339018,0.2196791352465401,0.2030559384200494,0.22819403515594874,0.19956423863698006,5.340551181102362,6.149172298344597,5.176427165354331,6.3286626573253155,7.211620236252833,7.307653755740519,7.189065114704316,7.310274803517806,0.00146068871239305,0.0013465239900905743,0.00150911117251922,0.0013490725722848929,0.03821895750008168,0.036695013150162166,0.03884728011739329,0.03672972328081023,0.8993143748251212,0.8642538403952984,0.9084378236996339,0.8554962972421979
0d1d305a-e4d1-4037-b0bd-1276c5200488___Matt.S_CG 1542.JPG,diseased,281.99673966535437,370.8639717279435,297.83944389763786,361.6473432946866,0.1068567258874269,0.09314751800512788,0.09653662300476254,0.09341154583936348,11.483944389763781,12.991567983135969,12.064960629921261,12.801165602331206,8.554955274679891,8.631950645453822,8.602166661575408,8.615744856131375,0.00028572505875480513,0.00026088947955687467,0.00026478715066805144,0.00026542157368523306,0.016903403762402562,0.01615207353737825,0.016272281667549005,0.01629176398322886,0.8764035190064918,0.8382800730806269,0.8697166639651651,0.8423043864568507
0d60ecc0-bb8e-4c07-9ad7-5e78aed53b1c___Matt.S_CG 6645.JPG,diseased,147.82990895669292,280.5951391902784,198.22711614173227,214.29152458304918,0.1363338094155956,0.11963618387297445,0.12905009295428085,0.12278887902376137,8.309362696850393,10.940479880959764,9.50246062992126,9.874263748527499,8.430200799722346,8.594116318442973,8.505837530721848,8.528836636155642,0.0003478160032491939,0.00031195337981227144,0.00033211541032457067,0.00032618584674208226,0.018649825823561835,0.017662202009157052,0.018224033865326596,0.018060615901515715,0.9604088433336769,0.9246982803998631,0.9467099260962055,0.9424928976382921
0d8187e2-00e2-40e7-b1a5-c94db561057c___JR_Sept.L.S 8439.JPG,diseased,325.1504060039371,407.50207700415393,272.0455831692914,398.75590551181097,0.1050699288551897,0.09944973512036863,0.10595142412681256,0.10003453120349304,11.38232037401575,12.33535867071734,10.766547736220476,12.076260152520302,8.01553066071766,8.048721092874406,8.007254276587988,8.038182288812216,0.0005788671245311244,0.0005643149112573876,0.0005772966868199364,0.0005719721898864715,0.02405965761458638,0.023755313326862006,0.02402699912223614,0.023915940079504955,0.8759835958146944,0.8456486873444398,0.8963363602724895,0.8489623268608516
0df95a30-e5bd-4fec-8271-c2de4e79a7e7___Keller.St_CG 1978.JPG,diseased,78.6291215551181,140.52371504743013,135.78930856299212,186.64120528241062,0.23001883268361697,0.17576369009484222,0.18494461000591494,0.17779303175446037,5.089505413385827,6.831235662471325,6.585445374015748,7.320354640709282,7.470714161641929,7.702457747027044,7.662976459714525,7.709510470454689,0.000957660484656907,0.0007487219388847607,0.0007770752846193192,0.0007556315565232035,0.030946089973644602,0.027362783829222505,0.027876070107160356,0.027488753273351693,0.9263514801975838,0.8686681272659793,0.8723802268490224,0.8255686571718411
0ea612c0-8416-4771-a8bb-d5d255800f94___JR_Sept.L.S 8533.JPG,diseased,398.28918553149606,622.1639903279807,409.8198818897638,486.81238762477517,0.089254243944134,0.08419179180893119,0.09116772165128711,0.08845860444675241,13.73812746062992,16.35519871039742,13.82615649606299,14.905015810031617,8.601785214897363,8.683477858089626,8.594578016779494,8.6315279051745,0.00029980601953391405,0.0002818374413486381,0.00030144078842845185,0.0002921182604718733,0.017314907436481262,0.01678801481261671,0.0173620502368946,0.017091467475669645,0.8860611280650663,0.8226825469406208,0.8828902204183757,0.8612596308558842
0ea8a7c0-74f4-404b-81f4-233e501dab60___Matt.S_CG 6731.JPG,diseased,339.15342027559063,597.226982453965,426.0842765748031,459.1587823175647,0.10654595022797915,0.0946866234660362,0.09998760158373074,0.09448055801508562,12.274483267716539,15.238514477028954,13.45189468503937,13.913695827391656,8.539212362933961,8.63521300634998,8.58478335982439,8.596755291689934,0.00037840926511931167,0.00035392041768025505,0.0003636831004130758,0.00036244644378432536,0.019452744410990232,0.018812772727066444,0.019070477194162598,0.01903802625758052,0.9085867767485587,0.8390042778653302,0.8849506453281739,0.8762228151271945
0ebf0c98-aeb9-4630-afa0-0c9a2dc32995___Matt.S_CG 6233.JPG,diseased,185.68989911417327,320.7495194990389,225.3489788385827,278.6192572385145,0.18507795738234536,0.15392958452115277,0.16257725109493085,0.1540748455836583,8.229146161417324,10.69545539091078,9.16197096456693,10.196540393080788,8.170218097575646,8.351581368047203,8.2664071411835,8.344158762544923,0.0005436401253661884,0.0004379121536468628,0.0004717159702874094,0.00043841187564574893,0.023316091554250434,0.020926350700656404,0.021719023235113714,0.020938287314050997,0.9340999277696879,0.8864646883715553,0.9200649230148442,0.9013736326178504
0edb366d-1253-4498-a05a-8f666405edc6___Matt.S_CG 7862.JPG,diseased,439.5059670275591,554.4149048298098,386.74747785433084,491.5114390228781,0.08057325538784527,0.07572405298620714,0.08450105668540459,0.07958881389710525,14.77085383858268,16.113584227168456,14.005228838582681,15.427490854981711,8.848880973301993,8.892704173168084,8.819548628438769,8.870089172010152,0.00020961180838377307,0.00020153980415841053,0.00021565326333777677,0.00020567596470303612,0.014477976667468872,0.014196471539027243,0.014685137498088903,0.014341407347364348,0.8638809804042616,0.8290467965828087,0.8804670587051707,0.8484438185729505
0ef9804e-d695-40e4-8950-08551255fa05___JR_Sept.L.S 8540.JPG,diseased,274.6413016732283,399.50567301134595,293.9528789370078,398.0526381052763,0.15695480926716324,0.1398906538347104,0.1450311944779485,0.13553877777931728,9.868171751968504,11.474796949593898,10.401574803149607,11.629177258354517,7.937954026346203,8.01685575084044,7.978751522075922,8.02714122602763,0.000957202597998946,0.0008896935147705001,0.0009273548210182358,0.0008813654554582965,0.030938690954837537,0.029827730633933586,0.0304525010634305,0.029687799774626218,0.9359829477700978,0.9073321686989027,0.9315073610900815,0.9076708082886569
1a02cfc4-375a-4be1-82a6-fa7ec5117ced___Matt.S_CG 6049.JPG,diseased,146.73929625984255,247.07731415462825,187.48658956692913,196.756091512183,0.13969254141415693,0.12391874623162144,0.1289404969018792,0.12381059155898964,8.129183070866144,9.956351912703823,9.015132874015748,9.223572447144893,8.15163038082566,8.26140725783793,8.211257726692224,8.229960297793365,0.0004275015263897717,0.0003917666710651171,0.0004041644435827935,0.000393092856369853,0.020676110040086643,0.019793096550694566,0.0201038415130739,0.01982656945540133,0.913089511675319,0.8535563348994492,0.8885324812494668,0.8833794715669346
1a10c809-8303-4457-9875-bedd4eb9625b___Matt.S_CG 7777.JPG,diseased,361.7659325787401,587.9992559985119,454.8787524606299,534.496620993242,0.10074561011922528,0.09266516124449453,0.09948737828023103,0.0953064186185651,12.585445374015748,15.397358794717587,13.866941437007874,14.765329530659063,8.651522466526046,8.746351313400684,8.70065304269786,8.722703157582245,0.00027209252416551707,0.0002525229800909102,0.0002612451513965528,0.00025934226336801617,0.016495227314757353,0.015890971653454995,0.01616307988585569,0.016104107034170388,0.8762202246354037,0.8002978562876204,0.8451524933462985,0.8184684398714226
1a2ce36b-89e9-43ea-9e54-b2da024c08fc___JR_Sept.L.S 8532.JPG,diseased,302.0177165354331,365.5194370388742,346.3540231299212,528.3206646413294,0.10553628826937744,0.10489885001877787,0.10415075424894912,0.09584458780003463,11.710383858267718,12.561039122078245,12.367064468503937,14.444788889577781,8.309201916540447,8.335723460830035,8.333450331499575,8.400791433076993,0.0004194033656622002,0.00040976435105576526,0.0004124555978604145,0.0003927026888091845,0.02047933997135162,0.020242636959046746,0.020309002877059584,0.019816727499998188,0.8986456878276777,0.8780717965589366,0.8838432652232042,0.823767066185577
1a3965e0-423a-4003-ae8d-2fb639d02008___JR_Sept.L.S 8449.JPG,diseased,187.67568897637796,358.60512121024243,241.95047982283464,264.8235476470953,0.15958959236195355,0.1315280294405784,0.14256772094900133,0.13680976358183822,8.321604330708661,10.77239754479509,9.405327263779528,9.685721371442742,7.805623570636854,7.936428407569155,7.886437630782009,7.895796782273127,0.0007584873568184636,0.0006571113644428295,0.0006817932337036549,0.0006667175588675686,0.027540649172059537,0.02563418351426137,0.026111170668961875,0.025820874479141262,0.9405194552029764,0.8870544100829169,0.923415515766046,0.9165924190446367
1a555e99-78f6-459f-8572-b877b2e7b73c___Matt.S_CG 7415.JPG,diseased,475.3008120078741,696.8141856283713,545.2094611220473,674.9159898319797,0.11247079188537487,0.09982774061245164,0.10739657828974765,0.0996858559911485,14.454970472440948,17.153326306652616,15.52429872047244,17.117614235228473,9.075904610721356,9.164765486498219,9.11258144297236,9.167664594094326,0.00015966810498074127,0.00014572085688284464,0.0001536247579331096,0.00014513848855337368,0.012635984527560219,0.012071489422720157,0.012394545491187226,0.012047343630584033,0.9155219055651206,0.8764287388554116,0.9035123373122642,0.8803152287474062
1a88e419-7d5c-45c7-a10f-4e1f80280cd2___Matt.S_CG 1584.JPG,diseased,299.7961983267716,434.8113336226673,284.49544783464563,392.1835203670407,0.16819315276590424,0.13873206834656654,0.14798555424256638,0.1436521076380597,10.033033956692911,11.950151900303801,9.977608267716533,11.239010478020958,8.217168038410035,8.325462187067728,8.241655274727982,8.300016879608537,0.0005879075478854083,0.0005106044064155833,0.0005395532031298438,0.0005118883075511826,0.0242468049005515,0.02259655740186065,0.023228284549872462,0.02262494878560353,0.921839659478998,0.88706769711498,0.9257796541853969,0.8981395240870177
1ab6abd3-f48e-4176-9871-84e611f5b53f___Matt.S_CG 1363.JPG,diseased,127.54176919291338,161.5855911711824,120.835999015748,176.81530163060327,0.14328416662054289,0.12622596525074573,0.1346883341648932,0.12667725357160506,7.838890255905512,8.763345526691054,7.93208661417323,9.138694277388556,8.373379798559943,8.450311663648026,8.385547751609353,8.482738811863506,0.0003061293964384804,0.0002800576622295287,0.00029552042746663616,0.00027338445153671264,0.017496553844642677,0.016734923430644335,0.017190707590632685,0.0165343415815905,0.952353331076396,0.9396912508429937,0.9549460170077413,0.9340075758813837
1ad425d4-caa9-44da-b99f-a951fda7ec94___Keller.St_CG 1835.JPG,diseased,71.35322342519684,99.4516709033418,78.11122047244095,117.8224936449873,0.24041871195756165,0.20330114679140632,0.2234641126839318,0.20842818759330572,4.807455708661418,5.857523715047431,5.191683070866141,5.945253890507782,7.381848992846987,7.560365670275264,7.461360468309877,7.531546615172247,0.0009431575869987677,0.0007851324525266696,0.0008714075045337591,0.0008213046372152637,0.030710870827750352,0.02802021506924366,0.02951961220161537,0.028658413026810534,0.9134915197934962,0.8799858618909903,0.9058519700505206,0.8578276397935978
1b3e0904-291b-45b4-8823-44084b96808c___Matt.S_CG 6582.JPG,diseased,333.00584399606294,515.3189286378573,384.605499507874,438.98536797073587,0.10444773210566125,0.09573309112456121,0.10058625970714234,0.09446424762732224,12.002645177165356,14.08239816479633,12.817851870078739,13.54770909541819,8.616605912466953,8.67832281499495,8.643846487430677,8.675897555979377,0.00027738471004285756,0.0002654004316006649,0.0002758577904851122,0.00026391087564244686,0.016654870460104384,0.016291115112252594,0.01660896717093246,0.0162453339652482,0.907023202676365,0.8564177758697005,0.8926731199730717,0.8776841257572134
